187,2,5,9,1,2,1
188,2,5,9,2,0,2
189,2,5,9,1,0,1
190,2,5,9,1,0,1
191,3,7,16,2,0,2
192,2,5,9,1,2,1
193,2,5,9,1,2,1
194,2,5,9,1,2,1
195,2,5,16,1,0,1
196,2,5,9,1,0,1
197,2,5,16,1,4,1
198,2,10,16,1,4,1
199,2,6,9,2,4,2
200,2,5,9,4,4,1
201,2,5,9,4,4,1
202,2,6,9,1,4,1
203,3,7,16,1,4,1
204,2,10,16,2,4,2
205,3,7,16,1,4,1
206,3,7,19,1,4,1
207,2,5,9,2,0,2
208,2,10,10,2,0,2
209,3,7,19,1,0,1
210,3,7,19,1,4,1
211,3,7,19,1,4,1
212,3,7,19,1,2,1
213,3,7,9,2,4,2
214,2,5,9,2,4,2
215,3,7,16,1,4,1
216,3,7,16,1,4,1
217,2,8,18,2,4,2
218,3,7,16,1,0,1
219,3,7,19,1,4,1
220,3,7,16,1,0,1
221,2,10,18,2,0,2
222,3,7,16,1,0,1
223,2,10,16,1,4,1
224,3,7,19,1,0,1
225,2,10,18,2,0,2
226,2,10,16,1,4,1
227,3,7,19,1,4,1
228,3,7,19,1,4,1
229,2,9,18,2,0,2
230,2,4,16,2,4,2
231,2,10,16,1,0,1
232,3,7,19,1,0,1
233,3,7,19,1,0,1
234,3,7,19,1,0,1
235,2,5,16,1,0,1
236,3,7,19,1,4,1
237,2,8,18,2,4,2
238,2,10,16,1,2,1
239,3,7,16,1,4,1
240,2,8,18,2,4,2
241,2,5,9,1,4,1
242,2,5,9,1,1,1
243,2,4,16,1,4,1
244,2,5,9,4,4,1
245,2,10,16,1,4,1
246,2,10,16,1,0,1
247,2,5,9,1,0,1
248,2,2,10,1,4,1
249,3,7,19,1,0,1
250,2,10,18,2,0,2
251,3,7,15,1,4,1
252,3,7,19,1,0,1
253,3,7,9,1,4,1
254,2,10,16,1,0,1
255,2,8,18,2,4,2
256,2,10,16,1,4,1
257,3,7,15,1,0,1
258,3,7,15,1,4,1
259,3,7,19,1,0,1
260,3,7,19,1,4,1
261,2,5,9,2,2,2
262,3,7,15,1,4,1
263,3,7,16,1,0,1
264,3,7,15,1,2,1
265,3,7,9,4,4,1
266,3,7,15,1,4,1
267,3,7,15,1,4,1
268,3,7,16,1,4,1
269,3,7,15,1,0,1
270,3,7,16,1,0,1
271,3,7,9,4,4,1
272,3,7,15,1,4,1
273,2,5,9,1,2,1
274,3,7,15,1,4,1
275,2,8,18,2,4,2
276,1,10,10,1,4,1
277,3,7,19,1,2,1
278,3,7,19,1,4,1
279,2,8,18,2,0,2
280,3,7,15,1,4,1
281,2,8,18,2,4,2
282,1,10,10,1,4,1
283,1,10,10,1,4,1
284,3,7,19,1,0,1
285,1,10,10,1,0,1
286,2,5,9,2,0,2
287,3,7,16,1,0,1
288,2,5,9,2,4,1
289,2,5,9,1,4,1
290,2,5,9,2,4,2
291,3,7,19,1,4,1
292,3,7,19,1,4,1
293,2,5,9,1,0,1
294,1,10,10,2,4,2
295,3,7,19,1,0,1
296,3,7,19,1,4,1
297,2,5,9,4,4,1
298,2,5,9,1,4,1
299,2,5,9,3,2,1
300,3,7,16,1,4,1
301,3,7,19,1,4,1
302,3,7,19,1,0,1
303,2,6,9,1,4,1
304,2,4,16,1,4,1
305,3,7,19,1,0,1
306,2,8,18,2,0,2
307,2,6,9,4,4,1
308,3,7,16,1,2,1
309,2,9,16,1,0,1
310,2,10,18,2,4,2
311,2,9,11,2,4,2
312,3,7,16,1,0,1
313,2,10,16,2,0,2
314,2,8,18,2,4,2
315,3,7,19,1,4,1
316,2,6,9,4,4,1
317,3,7,19,1,4,1
318,2,5,9,4,0,1
319,2,3,16,1,2,1
320,1,10,10,2,4,2
321,2,5,16,3,0,1
322,2,5,16,1,4,1
323,1,10,10,2,0,2
324,2,5,9,1,0,1
325,3,7,9,1,0,1
326,3,7,9,1,0,1
327,2,5,9,1,0,1
328,2,5,4,1,0,1
329,2,7,9,1,4,1
330,1,10,10,2,0,2
331,1,10,10,1,0,2
332,1,10,10,2,4,2
333,2,5,9,2,0,2
334,2,5,9,2,0,2
335,2,10,16,1,0,1
336,2,10,9,1,2,1
337,1,10,10,2,0,2
338,2,5,9,2,0,2
339,2,10,10,1,0,1
340,2,2,10,1,0,1
341,3,10,9,1,0,1
342,3,7,4,1,0,1
343,2,5,9,2,0,2
344,3,7,9,1,0,1
345,3,7,9,1,0,1
346,3,7,4,1,0,1
347,3,7,10,1,0,1
348,3,10,18,2,3,2
349,1,10,4,1,0,1
350,3,7,19,1,1,1
351,2,10,4,1,0,1
352,3,7,4,1,0,1
353,2,5,9,1,0,1
354,2,5,9,1,0,1
355,2,5,9,1,0,1
356,3,7,9,1,0,1
357,2,6,19,1,0,1
358,1,10,10,2,2,2
359,2,8,18,1,2,2
360,3,7,19,1,0,1
361,2,5,9,1,0,1
362,2,5,16,1,2,1
363,2,5,16,1,2,1
364,2,5,9,1,2,1
365,2,5,9,1,0,1
366,2,10,9,1,0,1
367,1,10,10,2,0,2
368,2,2,9,1,0,1
369,2,8,4,1,2,1
370,3,7,9,1,0,1
371,2,10,4,1,2,1
372,3,10,9,1,0,1
373,2,2,10,2,3,2
374,3,7,9,1,0,1
375,1,10,10,2,3,2
376,2,5,9,1,0,1
377,3,7,16,1,1,1
378,2,10,9,1,2,1
379,2,5,4,1,2,1
380,2,10,18,2,0,2
381,2,8,10,2,0,2
382,3,7,9,1,0,1
383,3,7,7,1,2,1
384,2,5,9,1,0,1
385,2,10,16,1,1,1
386,2,4,1,1,2,1
387,3,7,19,2,3,2
388,1,10,1,2,0,1
389,2,5,9,1,2,1
390,2,10,9,1,2,1
391,2,5,9,1,0,1
392,2,10,10,2,0,2
393,3,7,9,1,0,1
394,3,7,9,1,0,1
395,2,6,19,1,0,1
396,2,6,19,1,2,1
397,3,10,18,1,3,2
398,3,10,9,1,0,1
399,2,10,9,1,2,1
400,2,10,9,1,2,1
401,2,10,18,2,0,2
402,2,5,4,1,0,1
403,2,2,10,1,3,1
404,2,5,6,1,3,1
405,3,7,9,1,2,1
406,2,5,4,1,0,1
407,2,8,10,1,0,2
408,3,7,9,1,2,1
409,2,5,9,1,2,1
410,3,10,9,1,0,1
411,2,5,9,1,0,1
412,2,5,9,1,0,1
413,3,7,9,1,4,1
414,2,8,10,2,0,2
415,2,5,9,1,2,1
416,2,8,4,1,0,1
417,2,5,9,1,0,1
418,2,10,9,1,0,1
419,2,5,9,1,0,1
420,2,5,9,1,2,1
421,2,5,4,2,3,2
422,3,7,15,1,2,1
423,2,10,9,1,2,1
424,2,5,4,2,3,2
425,3,7,19,1,3,2
426,2,10,10,2,2,2
427,2,5,9,1,4,1
428,3,7,9,1,0,1
429,2,5,9,1,0,2
430,3,7,9,1,4,1
431,2,5,9,1,0,2
432,2,8,18,2,2,2
433,2,8,18,1,2,2
434,2,5,9,1,0,1
435,3,7,9,1,0,1
436,3,7,9,1,0,1
437,3,7,9,1,0,1
438,3,7,9,1,4,1
439,2,4,9,1,0,1
440,2,4,9,1,0,1
441,1,4,9,1,0,1
442,1,4,9,1,0,1
443,1,4,9,1,0,1
444,3,10,4,1,0,1
445,3,7,9,1,4,1
446,2,10,18,2,3,2
447,2,10,18,1,3,2
448,2,5,9,1,4,1
449,3,7,9,1,1,1
450,3,7,9,1,4,1
451,3,7,9,1,4,1
452,2,5,10,1,0,1
453,3,7,4,1,0,1
454,1,10,10,2,4,2
455,3,7,4,1,0,1
456,2,5,9,1,1,1
457,3,7,4,1,0,1
458,3,7,9,1,0,1
459,2,10,9,1,0,1
460,1,10,10,1,0,1
461,2,5,9,1,4,1
462,1,10,10,1,0,2
463,2,5,9,1,4,1
464,2,8,18,2,0,2
465,2,6,9,1,4,1
466,2,10,9,1,0,1
467,2,5,9,1,4,1
468,2,10,1,2,0,2
469,1,10,10,1,0,1
470,1,10,10,1,4,1
471,1,10,10,2,0,2
472,1,10,10,2,0,2
473,3,7,15,1,0,1
474,3,7,16,1,4,1
475,2,5,9,1,0,1
476,1,10,1,2,2,2
477,2,5,4,1,0,1
478,3,7,4,1,0,1
479,3,7,9,1,4,1
480,1,10,10,1,4,1
481,2,5,9,1,0,2
482,3,7,9,1,4,1
483,3,7,19,1,4,1
484,3,7,19,1,4,1
485,3,10,9,1,4,1
486,2,10,4,1,2,1
487,2,8,4,1,2,1
488,3,7,19,1,4,1
489,3,7,15,1,0,1
490,2,10,9,1,4,1
491,3,7,16,1,4,1
492,1,10,10,2,0,2
493,2,5,4,1,2,1
494,3,7,16,1,0,1
495,2,5,4,1,0,1
496,2,5,9,1,0,1
497,1,2,10,2,0,2
498,3,7,19,1,0,1
499,3,7,4,1,4,1
500,2,5,16,1,2,1
501,3,10,9,1,4,1
502,3,7,16,1,0,1
503,3,7,19,1,1,1
504,3,7,19,1,2,1
505,3,7,9,1,0,2
506,2,5,9,1,2,1
507,2,10,16,1,0,1
508,2,5,9,1,0,1
509,3,7,16,1,0,1
510,1,10,9,1,0,1
511,1,10,16,1,0,1
512,3,7,9,1,0,1
513,3,7,4,1,0,1
514,3,10,9,1,0,1
515,3,7,9,1,1,1
516,2,5,9,1,2,1
517,3,7,4,1,3,1
518,2,9,18,2,3,2
519,2,9,18,1,3,2
520,2,5,16,1,4,1
521,3,7,15,1,4,1
522,2,5,4,1,3,2
523,2,5,9,1,4,1
524,2,5,9,2,0,2
525,1,3,12,1,0,1
526,2,5,9,1,2,1
527,2,10,10,1,0,2
528,3,10,9,1,0,1
529,1,10,10,1,2,2
530,3,7,4,1,4,1
531,2,10,1,1,0,2
532,1,10,10,2,0,2
533,3,10,19,1,4,1
534,3,7,6,1,0,1
535,3,7,4,1,2,1
536,2,5,10,1,4,1
537,3,7,9,1,0,1
538,3,7,9,1,0,1
539,2,5,9,1,4,1
540,3,10,9,1,0,1
541,1,10,10,2,0,2
542,1,10,10,2,0,2
543,3,7,4,1,4,1
544,1,10,18,1,0,2
545,3,7,4,1,4,1
546,1,4,10,2,0,2
547,2,5,4,1,4,1
548,1,10,10,2,0,2
549,3,7,9,1,0,1
550,3,7,9,1,0,1
551,3,7,4,2,0,2
552,3,7,4,1,0,1
553,3,7,9,1,0,1
554,2,5,9,1,4,1
555,2,10,10,1,0,1
556,2,10,10,1,0,1
557,2,5,9,1,4,1
558,3,7,4,1,0,1
559,2,4,4,1,0,1
560,2,10,10,2,1,1
561,2,10,10,1,1,1
562,3,7,9,1,0,1
563,1,10,10,2,0,2
564,3,7,9,1,0,1
565,1,10,10,2,0,2
566,3,7,19,1,0,1
567,3,7,9,1,0,1
568,3,7,9,1,4,1
569,1,10,10,2,2,2
570,1,10,10,2,0,2
571,3,10,16,1,0,1
572,1,10,10,2,0,2
573,2,10,16,1,0,1
574,3,7,19,1,0,1
575,3,7,19,1,0,1
576,1,10,10,2,0,2
577,3,7,9,1,0,1
578,3,7,9,1,0,1
579,3,7,9,1,0,1
580,2,4,4,1,0,1
581,3,7,19,1,3,1
582,3,7,9,1,4,1
583,1,10,10,2,0,2
584,2,5,9,1,0,1
585,3,7,16,1,0,1
586,3,7,19,1,0,1
587,2,10,9,1,0,1
588,3,7,16,1,4,1
589,1,10,10,2,0,2
590,3,7,10,2,2,2
591,2,6,19,1,3,1
592,3,7,19,1,4,1
593,3,7,16,1,4,1
594,1,5,4,1,0,1
595,2,8,18,2,3,2
596,1,10,10,2,0,2
597,1,8,10,2,2,2
598,1,10,10,2,0,2
599,1,10,10,2,2,2
600,3,7,19,1,3,1
601,3,7,9,1,3,1
602,1,10,10,2,2,2
603,3,7,19,1,4,1
604,3,7,19,1,4,1
605,3,7,19,1,0,1
606,1,10,10,2,3,2
607,2,5,9,1,0,2
608,2,5,9,1,3,1
609,2,5,9,1,2,1
610,3,7,19,1,4,1
611,1,10,10,1,0,2
612,1,10,10,2,0,2
613,2,10,18,2,2,2
614,2,4,9,2,0,2
615,2,5,4,1,4,1
616,2,10,4,1,0,1
617,2,5,9,2,0,2
618,2,5,4,1,0,1
619,2,8,18,2,0,2
620,1,10,10,2,2,2
621,1,10,10,2,0,2
622,2,5,4,1,0,1
623,1,10,10,2,0,2
624,3,7,19,1,4,1
625,2,5,4,1,3,1
626,2,4,9,2,0,2
627,2,5,9,1,4,1
628,1,10,9,2,0,2
629,3,7,19,4,0,1
630,3,7,19,1,0,1
631,2,10,18,2,0,2
632,2,5,9,2,0,2
633,3,7,19,1,0,1
634,2,2,10,1,0,2
635,3,7,19,1,2,1
636,3,7,19,1,0,1
637,3,7,9,1,0,1
638,3,10,9,1,0,1
639,3,7,19,1,0,1
640,1,10,10,2,0,2
641,3,7,9,1,0,1
642,1,10,9,2,0,2
643,3,7,9,1,0,1
644,3,7,19,1,4,1
645,1,10,10,2,0,2
646,1,10,10,1,0,2
647,3,7,19,1,4,1
648,2,10,10,2,0,2
649,3,7,19,1,4,1
650,3,7,19,1,4,1
651,2,10,9,2,0,2
652,3,7,19,1,3,1
653,2,10,4,2,3,1
654,2,10,4,1,3,1
655,3,7,16,1,2,1
656,1,10,10,2,3,2
657,3,7,4,1,4,1
658,1,10,10,2,2,2
659,2,8,10,2,0,2
660,1,10,10,2,0,2
661,2,5,7,2,3,1
662,2,5,7,1,3,1
663,3,7,19,1,4,1
664,2,5,4,2,3,2
665,2,5,9,1,0,1
666,2,8,18,2,3,2
667,2,5,9,2,0,2
668,2,5,9,1,4,1
669,1,10,10,1,0,2
670,2,10,4,1,0,1
671,2,10,9,2,0,2
672,3,7,19,1,4,1
673,2,10,10,1,0,1
674,3,7,19,2,0,2
675,2,5,4,1,0,1
676,1,2,10,2,0,2
677,3,7,19,1,4,1
678,2,4,9,1,0,2
679,2,5,4,1,4,1
680,2,10,9,1,4,1
681,1,10,10,2,0,2
682,1,2,10,2,0,2
683,2,5,9,1,4,1
684,2,10,18,1,0,2
685,2,5,9,1,4,1
686,2,5,9,1,4,1
687,1,10,10,2,0,2
688,2,5,10,2,0,2
689,2,10,18,2,2,2
690,2,10,4,1,0,1
691,2,5,9,2,0,2
692,1,10,10,2,2,2
693,2,8,18,2,2,2
694,2,5,9,2,2,2
695,2,10,9,1,4,1
696,2,10,9,1,4,1
697,2,10,10,2,2,2
698,2,10,10,1,2,2
699,1,10,10,2,2,2
700,2,10,9,1,0,1
701,2,10,9,1,4,1
702,1,10,10,2,0,2
703,2,10,4,1,0,1
704,2,4,9,1,0,2
705,2,10,9,1,0,1
706,2,5,4,1,0,1
707,2,4,10,1,0,1
708,2,4,4,1,4,1
709,2,10,9,1,4,1
710,3,7,9,1,0,1
711,3,7,19,1,4,1
712,2,5,10,2,2,2
713,2,8,13,2,0,2
714,3,7,19,1,0,2
715,3,7,19,1,3,1
716,2,10,9,1,0,1
717,2,2,10,2,2,2
718,3,7,19,1,4,1
719,2,8,18,1,2,2
720,2,10,18,2,0,2
721,3,7,19,1,4,1
722,2,5,9,1,0,1
723,3,10,19,1,0,1
724,3,7,19,1,0,1
725,3,7,16,1,0,1
726,3,7,19,1,4,1
727,3,10,9,1,4,1
728,3,7,9,1,0,1
729,1,10,10,2,2,2
730,2,5,4,1,2,1
731,3,10,9,1,4,1
732,3,7,19,1,4,1
733,2,10,10,2,2,2
734,1,10,10,2,1,2
735,2,10,4,2,0,2
736,1,10,10,2,1,2
737,3,7,19,1,4,1
738,3,7,19,1,0,1
739,3,7,9,1,0,1
740,3,7,9,1,0,1
741,1,2,10,1,0,2
742,1,10,10,1,1,2
743,1,10,10,2,2,2
744,2,5,9,1,3,1
745,3,7,19,1,0,1
746,3,7,19,1,4,1
747,1,10,10,2,0,2
748,3,7,19,1,4,1
749,2,5,9,1,2,1
750,1,10,10,2,0,2
751,1,10,10,2,1,2
752,1,10,10,2,0,2
753,3,7,4,1,4,1
754,3,7,19,1,4,1
755,3,7,19,1,0,1
756,3,7,19,1,4,1
757,2,5,9,2,0,2
758,3,7,9,1,0,1
759,3,7,9,1,0,1
760,3,7,9,1,0,1
761,2,5,9,1,2,1
762,3,7,19,1,0,1
763,3,7,19,1,0,1
764,3,7,19,1,4,1
765,3,7,19,1,4,1
766,1,10,10,1,1,2
767,3,7,19,1,3,1
768,3,7,9,1,4,1
769,3,7,16,1,4,1
770,3,7,19,1,4,1
771,3,7,16,1,4,1
772,1,10,10,2,0,2
773,2,10,4,1,0,1
774,2,5,9,1,4,1
775,2,5,10,2,2,2
776,2,10,1,2,1,2
777,2,10,1,1,1,2
778,2,5,9,2,2,2
779,2,10,1,2,2,2
780,2,5,9,2,0,2
781,2,10,9,1,0,2
782,2,5,4,1,4,1
783,3,7,18,1,4,1
784,3,7,18,1,4,1
785,2,5,9,1,2,1
786,1,10,10,2,2,2
787,3,7,18,1,4,1
788,3,7,16,1,0,1
789,1,10,10,2,0,2
790,2,5,9,1,0,1
791,3,7,19,1,0,1
792,3,7,15,1,4,1
793,2,5,4,2,2,2
794,2,10,10,2,2,2
795,3,7,18,1,4,1
796,2,10,4,2,2,2
797,3,7,19,1,2,1
798,3,7,19,1,2,1
799,2,5,5,1,2,1
800,3,7,15,1,4,1
801,3,7,19,1,4,1
802,2,5,10,1,2,2
803,3,7,9,1,4,1
804,3,7,9,1,0,1
805,3,7,9,1,0,1
806,3,7,9,1,4,1
807,1,10,10,2,0,2
808,3,7,19,1,4,1
809,1,10,10,2,0,2
810,3,7,9,1,4,1
811,2,5,4,1,4,1
812,3,7,19,2,0,2
813,3,7,16,1,4,1
814,3,7,19,1,0,1
815,2,5,9,1,4,1
816,1,10,15,1,4,1
817,3,10,4,1,0,1
818,2,10,4,1,0,1
819,3,7,19,1,4,1
820,3,7,19,1,4,1
821,3,7,19,1,0,1
822,2,10,4,1,0,1
823,3,7,16,1,0,1
824,3,7,19,1,3,1
825,3,7,16,1,4,1
826,3,7,19,1,4,1
827,1,10,10,2,1,2
828,3,7,19,1,0,1
829,3,7,19,1,0,1
830,3,7,19,1,0,1
831,3,7,19,1,0,1
832,3,7,16,1,0,1
833,3,7,16,1,0,1
834,3,7,9,1,0,1
835,3,7,19,1,0,1
836,3,7,19,1,0,1
837,3,7,19,1,0,1
838,3,7,19,1,0,1
839,3,7,19,1,0,1
840,2,8,4,1,1,1
841,3,7,19,1,0,1
842,3,7,19,1,0,1
843,2,10,15,1,0,1
844,3,7,19,1,4,1
845,3,7,19,1,4,1
846,2,10,10,2,4,2
847,1,10,10,2,2,2
848,3,7,19,1,4,1
849,3,7,19,1,4,1
850,3,7,19,1,2,1
851,3,7,19,1,0,1
852,3,7,19,1,4,1
853,2,10,9,1,4,1
854,3,7,19,1,4,1
855,3,7,4,2,0,2
856,1,10,10,2,0,2
857,3,7,19,1,0,1
858,2,5,4,1,0,1
859,1,10,10,2,4,2
860,3,7,9,1,4,1
861,3,7,19,1,0,1
862,3,7,19,1,0,1
863,2,10,10,2,4,2
864,3,7,19,1,4,1
865,1,2,10,2,1,2
866,3,7,19,1,0,1
867,3,7,9,1,0,1
868,3,7,19,1,0,1
869,3,7,9,1,0,1
870,3,7,19,1,4,1
871,3,7,19,1,0,1
872,2,10,10,1,4,2
873,2,5,9,2,0,2
874,2,5,9,1,0,2
875,2,8,18,2,0,2
876,3,7,19,1,4,1
877,3,7,19,1,4,1
878,3,7,19,1,4,1
879,1,10,10,2,0,1
880,3,7,19,1,4,1
881,3,7,4,1,4,1
882,3,7,9,1,4,1
883,3,7,19,1,0,1
884,3,7,19,1,0,1
885,3,10,10,2,0,2
886,1,2,10,1,0,2
887,3,7,4,1,4,1
888,3,7,9,1,4,1
889,3,7,19,1,4,1
890,3,7,19,1,4,1
891,2,5,8,1,4,1
892,3,10,10,2,4,2
893,3,7,19,1,4,1
894,3,7,19,1,0,1
895,3,7,19,1,4,1
896,3,7,19,1,0,1
897,3,7,19,1,0,1
898,3,7,19,1,4,1
899,3,7,19,1,0,1
900,2,10,9,2,4,2
901,2,5,9,1,0,1
902,3,7,19,1,0,1
903,3,7,19,1,4,1
904,3,7,19,1,2,1
905,3,7,19,1,4,1
906,3,7,19,1,4,1
907,3,7,19,1,4,1
908,3,7,19,1,4,1
909,3,7,9,1,4,1
910,3,7,19,1,4,1
911,3,7,19,1,0,1
912,3,7,19,2,0,2
913,2,5,4,1,0,1
914,1,10,10,2,0,2
915,3,7,9,2,0,1
916,3,7,19,1,0,1
917,1,10,10,2,0,2
918,2,5,9,2,4,2
919,2,5,9,1,4,2
920,1,10,10,2,4,2
921,3,7,19,1,0,1
922,3,7,19,1,0,1
923,2,4,9,2,4,2
924,3,7,19,1,4,1
925,3,7,19,1,4,1
926,3,7,4,1,0,1
927,3,7,19,1,4,1
928,3,7,4,1,4,1
929,1,8,10,2,0,2
930,1,8,10,1,0,2
931,3,7,4,1,2,1
932,3,7,4,1,0,1
933,2,8,16,1,0,1
934,1,10,10,2,2,2
935,1,10,10,1,2,2
936,2,10,4,2,0,2
937,3,7,4,1,0,1
938,3,7,19,1,0,1
939,3,7,19,1,0,1
940,3,7,19,1,4,1
941,3,7,9,1,4,1
942,3,7,4,1,0,1
943,1,2,10,1,2,1
944,2,5,9,1,4,1
945,1,10,10,1,0,1
946,2,10,4,1,0,2
947,3,10,19,1,0,1
948,3,7,15,1,4,1
949,3,10,19,1,4,1
950,3,7,10,1,4,1
951,1,10,10,2,4,2
952,2,5,4,2,0,2
953,3,7,19,1,4,1
954,1,10,19,1,4,1
955,2,5,9,1,0,1
956,1,10,10,2,4,2
957,3,7,19,1,4,1
958,3,7,19,1,0,1
959,1,10,10,2,0,2
960,1,10,19,1,4,1
961,1,10,19,1,4,1
962,3,7,10,2,0,2
963,1,10,10,2,4,2
964,1,10,19,1,4,1
965,3,7,19,1,2,1
966,1,10,19,1,4,1
967,2,5,4,1,0,2
968,3,7,19,1,4,1
969,2,4,9,1,4,2
970,3,7,19,1,4,1
971,3,7,19,1,4,1
972,2,10,10,2,4,2
973,2,5,9,1,0,1
974,1,10,10,2,0,2
975,3,7,10,2,0,2
976,2,10,9,2,0,2
977,2,10,9,2,4,2
978,2,5,4,1,0,1
979,2,10,9,1,0,1
980,2,5,9,1,0,1
981,3,7,9,1,0,1
982,3,7,9,1,0,1
983,3,7,4,1,0,1
984,3,7,4,1,0,1
985,1,10,10,1,0,2
986,2,6,9,1,4,1
987,2,4,10,2,0,2
988,3,7,17,1,4,1
989,3,7,9,2,0,2
990,1,10,10,1,4,1
991,3,10,9,1,0,1
992,3,7,9,1,0,1
993,3,7,9,1,0,2
994,1,4,18,2,0,2
995,3,7,9,1,0,1
996,3,7,9,1,0,1
997,3,7,4,1,4,1
998,3,7,19,1,4,1
999,3,7,17,1,4,1
